invoice_id,line_number,description,quantity,unit_price,line_total
INV007673,1,HVAC Servicing,43,438.21,18842.96
INV007674,1,Electrical Repairs,6,2504.95,15029.72
INV007675,1,Freight Charges,25,961.29,24032.34
INV007676,1,Conference Table,11,2411.36,26524.94
INV007677,1,Industrial Bearings,286,202.14,57812.47
INV007678,1,Courier Services,31,397.97,12337.01
INV007679,1,Warehouse Rental,17,2569.12,43674.98
INV007680,1,Database License,6,4119.86,24719.17
INV007681,1,Server Hardware,10,6511.26,65112.55
INV007682,1,Whiteboard Supplies,92,37.76,3473.47
INV007683,1,Electrical Repairs,31,615.1,19067.99
INV007684,1,Network Switch,1,45893.28,45893.28
INV007685,1,Machine Maintenance,43,349.18,15014.95
INV007686,1,Whiteboard Supplies,154,16.37,2520.96
INV007687,1,27 Inch Monitor,7,9649.13,67543.91
INV007688,1,Machine Maintenance,34,754.24,25644.11
INV007689,1,Freight Charges,9,2814.84,25333.52
INV007690,1,Warehouse Rental,21,649.25,13634.24
INV007691,1,Dell Laptop,1,80256.51,80256.51
INV007692,1,Conference Table,10,4363.49,43634.89
INV007693,1,Hydraulic Pumps,119,740.38,88105.21
INV007694,1,Legal Advisory,24,2023.1,48554.33
INV007695,1,Firewall License,50,1717.84,85892.03
INV007696,1,Office Chairs,150,21.46,3218.53
INV007697,1,Machine Maintenance,8,1713.61,13708.85
INV007698,1,Transportation Charges,44,423.12,18617.27
INV007699,1,Transportation Charges,38,593.46,22551.57
INV007700,1,Office Desk,19,777.34,14769.41
INV007701,1,Technical Consulting,49,891.22,43669.71
INV007702,1,Office Sofa,16,1545.53,24728.5
INV007703,1,Steel Components,128,824.23,105501.8
INV007704,1,Printer Toner,73,84.69,6182.56
INV007705,1,Technical Consulting,20,3804.08,76081.58
INV007706,1,Dell Laptop,3,30324.84,90974.53
INV007707,1,Freight Charges,26,600.58,15615.13
INV007708,1,Server Hardware,7,8694.36,60860.54
INV007709,1,Generator Servicing,23,679.71,15633.32
INV007710,1,Office Sofa,17,914.09,15539.54
INV007711,1,Office Sofa,16,1736.01,27776.12
INV007712,1,Courier Services,4,14820.74,59282.96
INV007713,1,Dell Laptop,2,13641.76,27283.53
INV007714,1,HVAC Servicing,29,477.52,13848.21
INV007715,1,Legal Advisory,46,528.29,24301.19
INV007716,1,ERP Subscription,41,1371.25,56221.06
INV007717,1,Conference Table,2,14897.64,29795.28
INV007718,1,Server Hardware,2,50568.15,101136.31
INV007719,1,Courier Services,21,2143.86,45021.14
INV007720,1,Network Switch,8,12968.2,103745.58
INV007721,1,27 Inch Monitor,4,29451.87,117807.47
INV007722,1,Electrical Repairs,42,138.4,5813.0
INV007723,1,Steel Components,451,164.62,74243.22
INV007724,1,Database License,5,6389.93,31949.67
INV007725,1,Hydraulic Pumps,251,351.78,88296.3
INV007726,1,Steel Components,203,255.89,51945.76
INV007727,1,Cloud Subscription,12,1757.38,21088.54
INV007728,1,Office Chairs,174,23.03,4007.37
INV007729,1,ERP Subscription,20,5767.95,115359.05
INV007730,1,Transportation Charges,28,757.77,21217.59
INV007731,1,Hydraulic Pumps,367,175.87,64543.27
INV007732,1,Storage Cabinet,20,1829.94,36598.74
INV007733,1,Steel Components,352,273.61,96311.74
INV007734,1,Generator Servicing,14,877.48,12284.77
INV007735,1,Keyboard and Mouse,9,8811.46,79303.17
INV007736,1,Machine Maintenance,43,579.12,24902.25
INV007737,1,Warehouse Rental,19,1376.43,26152.11
INV007738,1,Industrial Bearings,433,381.76,165301.72
INV007739,1,Hydraulic Pumps,421,165.24,69565.65
INV007740,1,Printer Toner,75,19.44,1458.28
INV007741,1,Training Services,38,539.84,20513.89
INV007742,1,Electrical Repairs,24,400.35,9608.33
INV007743,1,Printer Paper,103,30.54,3145.6
INV007744,1,Office Sofa,4,13511.52,54046.1
INV007745,1,27 Inch Monitor,8,7308.43,58467.42
INV007746,1,Printer Toner,135,16.11,2175.02
INV007747,1,Technical Consulting,16,6748.45,107975.22
INV007748,1,Machine Maintenance,4,2395.49,9581.95
INV007749,1,Network Switch,9,11372.95,102356.51
INV007750,1,ERP Subscription,3,9217.64,27652.91
INV007751,1,Warehouse Rental,24,242.82,5827.59
INV007752,1,Dell Laptop,6,14568.44,87410.64
INV007753,1,Courier Services,20,1583.71,31674.19
INV007754,1,Legal Advisory,40,1491.45,59658.14
INV007755,1,Office Sofa,13,1559.48,20273.26
INV007756,1,Conference Table,20,1867.24,37344.89
INV007757,1,HVAC Servicing,41,532.47,21831.12
INV007758,1,Audit Services,41,3875.22,158884.11
INV007759,1,HVAC Servicing,8,5024.34,40194.7
INV007760,1,Generator Servicing,2,7041.35,14082.7
INV007761,1,Storage Cabinet,15,1691.71,25375.68
INV007762,1,Transportation Charges,50,964.69,48234.28
INV007763,1,Training Services,9,13006.65,117059.83
INV007764,1,Microsoft 365 License,47,806.13,37888.34
INV007765,1,Office Chairs,154,22.66,3488.94
INV007766,1,Technical Consulting,32,615.81,19705.8
INV007767,1,ERP Subscription,45,252.03,11341.23
INV007768,1,27 Inch Monitor,9,12901.05,116109.42
INV007769,1,Whiteboard Supplies,66,41.75,2755.79
INV007770,1,Courier Services,22,797.52,17545.45
INV007771,1,Electrical Repairs,47,334.29,15711.4
INV007772,1,Whiteboard Supplies,194,9.25,1794.11
INV007773,1,Server Hardware,10,4857.12,48571.24
INV007774,1,Audit Services,25,3805.02,95125.59
INV007775,1,Electrical Repairs,22,583.21,12830.52
INV007776,1,Office Chairs,172,23.16,3984.11
INV007777,1,Server Hardware,4,16045.57,64182.28
INV007778,1,27 Inch Monitor,8,5006.41,40051.31
INV007779,1,27 Inch Monitor,8,16376.36,131010.9
INV007780,1,Industrial Bearings,444,208.49,92571.26
INV007781,1,Dell Laptop,8,5301.6,42412.78
INV007782,1,Printer Paper,34,125.21,4257.28
INV007783,1,Machine Spare Parts,487,127.41,62048.15
INV007784,1,Industrial Bearings,361,376.88,136053.88
INV007785,1,Dell Laptop,4,32680.16,130720.63
INV007786,1,Server Hardware,1,297536.97,297536.97
INV007787,1,Audit Services,45,915.29,41187.9
INV007788,1,Assembly Materials,110,884.07,97247.52
INV007789,1,Steel Components,119,1034.48,123103.52
INV007790,1,Legal Advisory,8,6199.58,49596.63
INV007791,1,Cloud Subscription,4,8469.56,33878.23
INV007792,1,Transportation Charges,20,2661.79,53235.78
INV007793,1,Conference Table,20,747.4,14948.1
INV007794,1,Warehouse Rental,27,299.86,8096.1
INV007795,1,27 Inch Monitor,9,10648.08,95832.68
INV007796,1,Hydraulic Pumps,143,881.68,126079.68
INV007797,1,Assembly Materials,435,190.37,82811.65
INV007798,1,Legal Advisory,21,1331.51,27961.75
INV007799,1,Warehouse Rental,43,638.03,27435.28
INV007800,1,Freight Charges,7,4341.81,30392.66
INV007801,1,Audit Services,41,1249.19,51216.88
INV007802,1,Office Desk,2,13837.23,27674.46
INV007803,1,Audit Services,23,1241.2,28547.71
INV007804,1,Industrial Bearings,114,533.21,60785.53
INV007805,1,Training Services,1,69462.6,69462.6
INV007806,1,Courier Services,8,3741.04,29928.34
INV007807,1,Audit Services,43,650.31,27963.52
INV007808,1,Keyboard and Mouse,3,14939.28,44817.84
INV007809,1,Technical Consulting,17,5574.47,94765.94
INV007810,1,Audit Services,35,1192.21,41727.27
INV007811,1,Pens and Stationery,98,53.41,5233.91
INV007812,1,Pens and Stationery,168,31.04,5215.02
INV007813,1,Steel Components,282,828.28,233574.19
INV007814,1,Printer Toner,180,16.61,2989.46
INV007815,1,Keyboard and Mouse,4,36215.8,144863.19
INV007816,1,Server Hardware,5,12169.54,60847.68
INV007817,1,Database License,4,14109.66,56438.63
INV007818,1,Generator Servicing,5,3302.57,16512.83
INV007819,1,Courier Services,16,1175.04,18800.64
INV007820,1,Machine Spare Parts,165,265.37,43786.14
INV007821,1,HVAC Servicing,39,281.15,10964.85
INV007822,1,Technical Consulting,48,1054.51,50616.58
INV007823,1,Audit Services,9,3082.92,27746.28
INV007824,1,Training Services,35,584.58,20460.38
INV007825,1,Freight Charges,13,3684.63,47900.25
INV007826,1,Audit Services,11,2135.96,23495.55
INV007827,1,Warehouse Rental,50,428.49,21424.45
INV007828,1,HVAC Servicing,19,721.61,13710.56
INV007829,1,Hydraulic Pumps,200,487.68,97535.99
INV007830,1,Courier Services,45,367.19,16523.61
INV007831,1,Audit Services,34,1837.43,62472.68
INV007832,1,Conference Table,7,4568.09,31976.65
INV007833,1,Server Hardware,9,13788.53,124096.76
INV007834,1,Keyboard and Mouse,1,85808.01,85808.01
INV007835,1,Electrical Repairs,42,378.02,15876.72
INV007836,1,Hydraulic Pumps,393,317.0,124579.21
INV007837,1,Warehouse Rental,44,445.56,19604.66
INV007838,1,Warehouse Rental,9,2378.52,21406.72
INV007839,1,Dell Laptop,7,9149.12,64043.84
INV007840,1,Whiteboard Supplies,85,46.46,3949.14
INV007841,1,Courier Services,24,2521.33,60511.99
INV007842,1,Conference Table,6,4447.47,26684.81
INV007843,1,Industrial Bearings,101,1753.1,177062.69
INV007844,1,Hydraulic Pumps,425,202.34,85992.73
INV007845,1,Office Sofa,3,21524.8,64574.41
INV007846,1,Office Chairs,184,27.98,5147.45
INV007847,1,Firewall License,30,1126.89,33806.79
INV007848,1,Server Hardware,4,9769.73,39078.91
INV007849,1,Transportation Charges,26,297.65,7738.94
INV007850,1,Conference Table,3,19662.28,58986.83
INV007851,1,Assembly Materials,162,1336.4,216497.1
INV007852,1,Machine Maintenance,24,851.38,20433.0
INV007853,1,Machine Spare Parts,246,444.23,109281.78
INV007854,1,Industrial Bearings,154,399.06,61455.91
INV007855,1,Office Chairs,71,26.01,1846.45
INV007856,1,Office Sofa,19,1272.03,24168.53
INV007857,1,Transportation Charges,31,568.16,17613.04
INV007858,1,Server Hardware,6,10313.01,61878.07
INV007859,1,Office Sofa,1,22353.94,22353.94
INV007860,1,Legal Advisory,47,801.29,37660.49
INV007861,1,Legal Advisory,44,1117.72,49179.69
INV007862,1,Storage Cabinet,16,1982.1,31713.62
INV007863,1,Warehouse Rental,23,527.78,12138.96
INV007864,1,Electrical Repairs,21,525.94,11044.73
INV007865,1,Courier Services,33,897.09,29603.86
INV007866,1,HVAC Servicing,21,507.16,10650.31
INV007867,1,Office Desk,7,9489.1,66423.67
INV007868,1,Industrial Bearings,388,353.55,137175.71
INV007869,1,Steel Components,459,143.15,65708.12
INV007870,1,Generator Servicing,8,3111.42,24891.36
INV007871,1,Electrical Repairs,32,864.18,27653.65
INV007872,1,Office Desk,7,5647.57,39533.02
INV007873,1,HVAC Servicing,36,867.52,31230.8
INV007874,1,Electrical Repairs,5,6593.65,32968.26
INV007875,1,Conference Table,11,2284.46,25129.11
INV007876,1,Network Switch,7,27280.09,190960.62
INV007877,1,Electrical Repairs,27,777.86,21002.14
INV007878,1,Printer Toner,181,13.31,2409.7
INV007879,1,Server Hardware,5,10115.71,50578.53
INV007880,1,Technical Consulting,40,2196.77,87870.77
INV007881,1,Steel Components,373,217.51,81131.38
INV007882,1,Generator Servicing,15,2008.58,30128.7
INV007883,1,Legal Advisory,7,8312.25,58185.76
INV007884,1,Courier Services,24,1298.73,31169.64
INV007885,1,Cloud Subscription,16,3309.8,52956.86
INV007886,1,Courier Services,44,235.66,10369.24
INV007887,1,Freight Charges,30,975.4,29261.96
INV007888,1,Transportation Charges,25,1397.86,34946.61
INV007889,1,Steel Components,436,259.93,113328.21
INV007890,1,HVAC Servicing,29,618.14,17926.11
INV007891,1,Generator Servicing,30,216.21,6486.23
INV007892,1,Assembly Materials,241,908.83,219026.97
INV007893,1,Generator Servicing,44,169.83,7472.36
INV007894,1,Whiteboard Supplies,52,83.23,4328.19
INV007895,1,Server Hardware,9,5006.65,45059.86
INV007896,1,Technical Consulting,4,10201.83,40807.33
INV007897,1,Network Switch,5,9585.29,47926.47
INV007898,1,Electrical Repairs,29,722.99,20966.81
INV007899,1,Generator Servicing,25,838.26,20956.39
INV007900,1,Freight Charges,40,471.86,18874.51
INV007901,1,Office Sofa,20,1028.82,20576.43
INV007902,1,Office Sofa,9,5422.43,48801.85
INV007903,1,Office Desk,6,3329.32,19975.9
INV007904,1,ERP Subscription,4,9745.15,38980.59
INV007905,1,Warehouse Rental,25,1366.6,34164.93
INV007906,1,Machine Maintenance,49,191.27,9372.27
INV007907,1,Freight Charges,49,193.23,9468.29
INV007908,1,Storage Cabinet,11,4001.29,44014.22
INV007909,1,27 Inch Monitor,4,9107.9,36431.6
INV007910,1,Storage Cabinet,1,18312.88,18312.88
INV007911,1,Audit Services,11,3043.69,33480.61
INV007912,1,Machine Spare Parts,189,388.45,73417.05
INV007913,1,27 Inch Monitor,9,18220.42,163983.75
INV007914,1,Office Desk,5,6214.97,31074.86
INV007915,1,Microsoft 365 License,8,6407.04,51256.35
INV007916,1,Technical Consulting,48,942.69,45249.09
INV007917,1,Machine Spare Parts,112,2078.36,232776.44
INV007918,1,Machine Maintenance,18,2237.71,40278.79
INV007919,1,Network Switch,9,3466.36,31197.26
INV007920,1,Office Desk,8,2049.2,16393.58
INV007921,1,Conference Table,18,2699.57,48592.25
INV007922,1,Conference Table,5,4610.15,23050.73
INV007923,1,Freight Charges,50,391.82,19590.83
INV007924,1,Office Desk,5,4480.8,22404.01
INV007925,1,Courier Services,50,608.51,30425.63
INV007926,1,Freight Charges,50,560.95,28047.66
INV007927,1,27 Inch Monitor,8,2780.57,22244.6
INV007928,1,Printer Toner,118,38.08,4493.1
INV007929,1,Legal Advisory,11,10610.88,116719.63
INV007930,1,Database License,31,909.86,28205.58
INV007931,1,Technical Consulting,44,1603.75,70565.07
INV007932,1,Steel Components,145,2425.82,351743.42
INV007933,1,Machine Spare Parts,378,497.61,188096.88
INV007934,1,Industrial Bearings,397,291.22,115615.51
INV007935,1,Industrial Bearings,244,358.24,87411.43
INV007936,1,Network Switch,2,38058.84,76117.68
INV007937,1,Microsoft 365 License,46,814.26,37455.76
INV007938,1,Training Services,40,1169.61,46784.21
INV007939,1,Network Switch,3,36114.43,108343.3
INV007940,1,27 Inch Monitor,2,15755.9,31511.79
INV007941,1,Steel Components,432,247.6,106964.18
INV007942,1,HVAC Servicing,33,311.12,10267.06
INV007943,1,Machine Maintenance,5,3687.25,18436.23
INV007944,1,Server Hardware,4,32292.67,129170.69
INV007945,1,Firewall License,32,2093.84,67002.87
INV007946,1,Steel Components,470,134.61,63266.27
INV007947,1,Conference Table,4,3801.31,15205.24
INV007948,1,HVAC Servicing,18,795.49,14318.86
INV007949,1,Dell Laptop,9,6976.11,62784.95
INV007950,1,HVAC Servicing,3,4059.9,12179.69
INV007951,1,Audit Services,33,1462.79,48272.09
INV007952,1,Hydraulic Pumps,465,246.32,114539.72
INV007953,1,Storage Cabinet,6,3410.73,20464.4
INV007954,1,Steel Components,409,109.42,44754.54
INV007955,1,Server Hardware,9,4994.9,44954.08
INV007956,1,Freight Charges,27,1183.61,31957.34
INV007957,1,Machine Spare Parts,288,328.9,94722.85
INV007958,1,Steel Components,455,192.44,87561.83
INV007959,1,Dell Laptop,6,36804.2,220825.22
INV007960,1,Freight Charges,41,441.89,18117.33
INV007961,1,Legal Advisory,4,15247.98,60991.91
INV007962,1,Assembly Materials,490,343.07,168106.5
INV007963,1,Machine Spare Parts,104,2363.32,245785.52
INV007964,1,Electrical Repairs,43,274.26,11793.1
INV007965,1,Network Switch,3,10019.42,30058.26
INV007966,1,Electrical Repairs,41,427.23,17516.23
INV007967,1,Audit Services,15,5520.08,82801.25
INV007968,1,Audit Services,3,8363.2,25089.59
INV007969,1,Audit Services,6,7113.59,42681.53
INV007970,1,Technical Consulting,17,3750.27,63754.59
INV007971,1,Cloud Subscription,8,5072.45,40579.64
INV007972,1,Office Chairs,74,31.53,2332.94
INV007973,1,Printer Paper,59,60.61,3576.25
INV007974,1,Freight Charges,1,16380.29,16380.29
INV007975,1,Assembly Materials,457,339.17,155000.58
INV007976,1,Dell Laptop,3,21942.98,65828.95
INV007977,1,Machine Spare Parts,217,448.42,97307.25
INV007978,1,Keyboard and Mouse,7,16543.89,115807.26
INV007979,1,HVAC Servicing,33,460.76,15204.93
INV007980,1,Warehouse Rental,36,656.79,23644.56
INV007981,1,Technical Consulting,20,1367.67,27353.44
INV007982,1,Pens and Stationery,45,157.09,7069.23
INV007983,1,Technical Consulting,21,1947.72,40902.13
INV007984,1,Dell Laptop,9,3706.5,33358.52
INV007985,1,Printer Toner,173,17.43,3014.97
INV007986,1,Industrial Bearings,107,2187.73,234087.1
INV007987,1,Dell Laptop,10,4655.29,46552.94
INV007988,1,Courier Services,5,6606.62,33033.1
INV007989,1,Network Switch,10,6259.46,62594.61
INV007990,1,Transportation Charges,48,1003.06,48146.66
INV007991,1,Transportation Charges,19,943.44,17925.37
INV007992,1,Transportation Charges,17,1874.49,31866.29
INV007993,1,Database License,7,4915.25,34406.76
INV007994,1,Courier Services,28,843.77,23625.69
INV007995,1,Machine Spare Parts,404,61.49,24843.42
INV007996,1,Electrical Repairs,15,962.42,14436.28
INV007997,1,Dell Laptop,1,38284.62,38284.62
INV007998,1,Steel Components,349,360.67,125873.16
INV007999,1,Keyboard and Mouse,7,47205.98,330441.88
INV008000,1,Machine Maintenance,26,1072.56,27886.52
INV008001,1,Office Chairs,199,22.31,4439.5
INV008002,1,Whiteboard Supplies,145,49.33,7153.07
INV008003,1,Printer Paper,144,14.13,2035.32
INV008004,1,Pens and Stationery,26,116.25,3022.62
INV008005,1,Legal Advisory,45,719.86,32393.79
INV008006,1,Server Hardware,2,28067.78,56135.57
INV008007,1,Office Sofa,9,3666.54,32998.87
INV008008,1,Industrial Bearings,147,216.89,31883.54
INV008009,1,HVAC Servicing,43,329.69,14176.56
INV008010,1,Pens and Stationery,81,35.53,2878.25
INV008011,1,27 Inch Monitor,5,12125.49,60627.45
INV008012,1,Whiteboard Supplies,51,178.02,9079.24
INV008013,1,Cloud Subscription,22,2764.09,60809.97
INV008014,1,Hydraulic Pumps,114,1548.16,176490.65
INV008015,1,Server Hardware,3,66461.85,199385.55
INV008016,1,Machine Spare Parts,341,576.57,196611.56
INV008017,1,Office Sofa,14,1231.92,17246.9
INV008018,1,Steel Components,309,351.36,108571.67
INV008019,1,Server Hardware,5,12485.74,62428.71
INV008020,1,Office Sofa,16,1957.76,31324.1
INV008021,1,27 Inch Monitor,6,21135.68,126814.07
INV008022,1,Conference Table,12,1316.85,15802.23
INV008023,1,Keyboard and Mouse,3,56120.3,168360.9
INV008024,1,HVAC Servicing,50,303.92,15196.02
INV008025,1,Audit Services,4,11699.08,46796.32
INV008026,1,Transportation Charges,36,441.47,15892.97
INV008027,1,Office Sofa,17,1703.84,28965.23
INV008028,1,Electrical Repairs,31,458.17,14203.3
INV008029,1,Legal Advisory,7,9797.48,68582.36
INV008030,1,Audit Services,29,1848.54,53607.75
INV008031,1,Hydraulic Pumps,205,523.95,107408.91
INV008032,1,Generator Servicing,30,324.3,9729.01
INV008033,1,Generator Servicing,28,460.54,12895.22
INV008034,1,Microsoft 365 License,16,1575.98,25215.63
INV008035,1,Office Chairs,195,22.14,4316.57
INV008036,1,Hydraulic Pumps,335,340.67,114124.81
INV008037,1,Freight Charges,36,1349.4,48578.58
INV008038,1,Audit Services,4,23869.68,95478.72
INV008039,1,Conference Table,13,5281.13,68654.73
INV008040,1,Machine Spare Parts,160,602.46,96392.93
INV008041,1,Office Sofa,1,22790.02,22790.02
INV008042,1,Office Sofa,2,12988.58,25977.15
INV008043,1,Hydraulic Pumps,498,121.06,60289.33
INV008044,1,Server Hardware,2,90476.06,180952.12
INV008045,1,Audit Services,7,2923.74,20466.17
INV008046,1,Office Desk,4,21691.96,86767.84
INV008047,1,Courier Services,30,592.37,17771.09
INV008048,1,Network Switch,2,19206.2,38412.4
INV008049,1,Freight Charges,13,1854.78,24112.1
INV008050,1,Office Desk,7,5511.57,38580.97
INV008051,1,Training Services,20,1449.59,28991.84
INV008052,1,Industrial Bearings,374,105.15,39324.86
INV008053,1,Keyboard and Mouse,4,9942.3,39769.18
INV008054,1,Warehouse Rental,19,1262.42,23985.95
INV008055,1,Steel Components,489,383.45,187507.14
INV008056,1,Legal Advisory,9,11291.58,101624.24
INV008057,1,Assembly Materials,392,162.59,63735.83
INV008058,1,Server Hardware,1,68787.48,68787.48
INV008059,1,Storage Cabinet,4,7402.62,29610.49
INV008060,1,Server Hardware,5,15135.44,75677.21
INV008061,1,Legal Advisory,44,1216.68,53534.1
INV008062,1,Freight Charges,1,16451.75,16451.75
INV008063,1,Pens and Stationery,193,14.33,2764.79
INV008064,1,Freight Charges,49,503.74,24683.17
INV008065,1,Courier Services,18,2633.04,47394.74
INV008066,1,Storage Cabinet,20,753.5,15070.08
INV008067,1,Training Services,47,1543.86,72561.54
INV008068,1,Server Hardware,5,22134.25,110671.26
INV008069,1,Electrical Repairs,47,285.41,13414.16
INV008070,1,Keyboard and Mouse,10,6458.81,64588.11
INV008071,1,Industrial Bearings,427,185.36,79148.29
INV008072,1,Microsoft 365 License,43,467.31,20094.29
INV008073,1,27 Inch Monitor,5,19740.69,98703.44
