pair_id,invoice_id_a,invoice_id_b,vendor_id,amount_a,amount_b,amount_diff_pct,issue_date_a,issue_date_b,date_diff_days,either_is_fraud,fraud_category_a,fraud_category_b
DUP-00892,cf2cf163-3081-414c-a37d-98afa03cf974,343c9e90-6091-4fc1-9648-bc3ee26c7171,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,12616.81,12574.07,0.003393,2023-04-12,2023-04-16,4,False,clean,clean
DUP-00893,024465af-e2da-4011-8ed9-8f6bd9527ab8,b0885b69-2abe-44aa-a4fd-96d6a93678f5,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5845.13,5843.01,0.000363,2023-04-14,2023-04-16,2,False,clean,clean
DUP-00894,08c62d88-0598-4736-8086-ff3e0a1bf79b,b9c97967-f68b-4d90-a36b-fbc57c76c795,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,23308.45,23308.44,0.0,2023-04-14,2023-04-19,5,True,duplicate,duplicate
DUP-00895,08c62d88-0598-4736-8086-ff3e0a1bf79b,c2b46f81-912f-4336-ba58-76f01ca75f2a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,23308.45,23479.24,0.007301,2023-04-14,2023-04-21,7,True,duplicate,clean
DUP-00896,3cf87cc4-51f5-4938-a49e-29b822d0e416,adc5ecf8-e752-4f1f-9642-2b22d91e76c3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3021.44,3015.41,0.001998,2023-04-15,2023-04-18,3,False,clean,clean
DUP-00897,344a80a9-f62d-4429-8360-925ce6b17f9b,53335dc5-af28-4cd9-bfe1-560c3573c468,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3870.28,3852.33,0.004649,2023-04-15,2023-04-19,4,False,clean,clean
DUP-00898,bd0e3775-a63f-41e2-9087-993177eac6a9,c4199067-b098-40b8-a9c7-94034c2df2ad,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5655.75,5660.13,0.000774,2023-04-17,2023-04-20,3,False,clean,clean
DUP-00899,b9c97967-f68b-4d90-a36b-fbc57c76c795,c2b46f81-912f-4336-ba58-76f01ca75f2a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,23308.44,23479.24,0.007301,2023-04-19,2023-04-21,2,True,duplicate,clean
DUP-00900,d0710a25-de87-43d2-a1d2-d0131b5f79aa,eff6d635-7f94-40d4-9046-e51e7840e7fd,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5958.37,5991.41,0.00553,2023-04-21,2023-04-26,5,False,clean,clean
DUP-00901,5967e801-d472-4e7e-9aae-a1d5bd6f7cad,c40f251e-3853-411e-b9d0-bc859b39f5ef,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7700.02,7667.35,0.004252,2023-04-22,2023-04-28,6,False,clean,clean
DUP-00902,5967e801-d472-4e7e-9aae-a1d5bd6f7cad,5c91383b-3664-4393-9493-f07b83e2a3aa,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7700.02,7683.78,0.002111,2023-04-22,2023-04-29,7,False,clean,clean
DUP-00903,0f5255dd-275e-40c0-9781-37e2014df9e9,4728fe1d-669d-4494-a0c1-43d8c5cede51,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5074.45,5105.94,0.006186,2023-04-22,2023-04-24,2,False,clean,clean
DUP-00904,0f5255dd-275e-40c0-9781-37e2014df9e9,eb7435db-cd84-4398-8d15-c9004dbdc957,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5074.45,5121.71,0.00927,2023-04-22,2023-04-27,5,False,clean,clean
DUP-00905,ee6cfd26-1f10-4182-b6ac-e9ff83a68bf4,4d801555-77b9-449d-a478-970381c06c41,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8505.12,8443.16,0.007312,2023-04-22,2023-04-27,5,False,clean,clean
DUP-00906,a42cc93a-2250-4e18-be74-f4eb4a029097,16eb078a-288d-4862-ba01-3bfb5b88c4d6,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9144.53,9058.08,0.009499,2023-04-23,2023-04-29,6,False,clean,clean
DUP-00907,a42cc93a-2250-4e18-be74-f4eb4a029097,0f177b26-f015-4a0b-a2fc-4467bc805680,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9144.53,9222.03,0.008439,2023-04-23,2023-04-30,7,False,clean,clean
DUP-00908,4728fe1d-669d-4494-a0c1-43d8c5cede51,eb7435db-cd84-4398-8d15-c9004dbdc957,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5105.94,5121.71,0.003084,2023-04-24,2023-04-27,3,False,clean,clean
DUP-00909,2155b36a-0868-4283-8eaa-8f529f56690b,c40f251e-3853-411e-b9d0-bc859b39f5ef,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7596.35,7667.35,0.009303,2023-04-24,2023-04-28,4,False,clean,clean
DUP-00910,d38b6729-a220-4209-93df-09602ce55fc8,11a72d6f-8673-414e-a495-48d0541b1dad,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10962.07,10908.02,0.004943,2023-04-25,2023-04-26,1,False,clean,clean
DUP-00911,808b41bd-7fdd-4ccd-b45c-892562424827,9bcabbb8-c92f-4b48-8bcb-4de9707373e4,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5484.67,5468.35,0.00298,2023-04-25,2023-05-01,6,False,clean,clean
DUP-00912,dea32cd2-f614-4bdd-9876-76a2df427c9a,4e531297-19b8-43d7-a557-0c8afc6b5a5a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10651.43,10695.85,0.004162,2023-04-25,2023-05-02,7,False,clean,clean
DUP-00913,eff6d635-7f94-40d4-9046-e51e7840e7fd,12fc38ab-74e0-4659-bd4a-5113dbb05eb6,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5991.41,6032.12,0.006772,2023-04-26,2023-04-28,2,False,clean,clean
DUP-00914,eff6d635-7f94-40d4-9046-e51e7840e7fd,f6d551ef-49e7-4d54-977b-addd9caf1ce4,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5991.41,5942.36,0.00822,2023-04-26,2023-05-02,6,False,clean,clean
DUP-00915,11a72d6f-8673-414e-a495-48d0541b1dad,7c90d4e1-84c0-4da4-861c-643039026d27,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10908.02,10809.52,0.009071,2023-04-26,2023-05-03,7,False,clean,soft_anomaly
DUP-00916,eb7435db-cd84-4398-8d15-c9004dbdc957,a8dc7354-a92b-4d04-a455-27f13ae56f71,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5121.71,5159.27,0.007307,2023-04-27,2023-04-29,2,False,clean,clean
DUP-00917,4d801555-77b9-449d-a478-970381c06c41,16a42b61-752d-494e-a6f6-adb3604343dc,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8443.16,8408.04,0.004168,2023-04-27,2023-04-29,2,False,clean,clean
DUP-00918,4d801555-77b9-449d-a478-970381c06c41,671e0629-27f8-4c22-909b-c9c231932e50,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8443.16,8496.98,0.006354,2023-04-27,2023-05-02,5,False,clean,clean
DUP-00919,4d801555-77b9-449d-a478-970381c06c41,ca30c63d-7803-4ff6-bf9b-2138232d29b0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8443.16,8486.13,0.005076,2023-04-27,2023-05-03,6,False,clean,clean
DUP-00920,1b1bcde7-574c-49eb-8fda-dfdead9d2097,7f208c65-790a-4bae-91a3-23e0fe37a9f7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8316.62,8314.14,0.000298,2023-04-28,2023-04-30,2,False,clean,clean
DUP-00921,1b1bcde7-574c-49eb-8fda-dfdead9d2097,9cf64528-330a-487d-982f-ad68a54f276b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8316.62,8310.48,0.000739,2023-04-28,2023-05-01,3,False,clean,clean
DUP-00922,12fc38ab-74e0-4659-bd4a-5113dbb05eb6,00dc58b7-640f-4375-b3c2-85adf239f2d9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6032.12,6074.02,0.006922,2023-04-28,2023-04-28,0,False,clean,clean
DUP-00923,12fc38ab-74e0-4659-bd4a-5113dbb05eb6,b2b7eb65-a5b8-44a2-adb6-b9dc043d3353,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6032.12,6072.32,0.006642,2023-04-28,2023-05-01,3,False,clean,clean
DUP-00924,c40f251e-3853-411e-b9d0-bc859b39f5ef,5c91383b-3664-4393-9493-f07b83e2a3aa,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7667.35,7683.78,0.002141,2023-04-28,2023-04-29,1,False,clean,clean
DUP-00925,00dc58b7-640f-4375-b3c2-85adf239f2d9,b2b7eb65-a5b8-44a2-adb6-b9dc043d3353,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6074.02,6072.32,0.00028,2023-04-28,2023-05-01,3,False,clean,clean
DUP-00926,00dc58b7-640f-4375-b3c2-85adf239f2d9,81a49eac-6c38-4806-b81a-0085e2b4765d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6074.02,6096.71,0.003729,2023-04-28,2023-05-03,5,False,clean,clean
DUP-00927,16a42b61-752d-494e-a6f6-adb3604343dc,ca30c63d-7803-4ff6-bf9b-2138232d29b0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8408.04,8486.13,0.009245,2023-04-29,2023-05-03,4,False,clean,clean
DUP-00928,40238204-0338-4aae-9a85-d798108a3574,a94b75a2-74dd-4c2c-b48d-c4693598a770,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13059.68,13043.94,0.001206,2023-04-29,2023-05-01,2,False,clean,clean
DUP-00929,19e75c2d-480f-40e1-85bc-ba9ee30553dc,4914bdad-3443-444c-a47e-ec23ad7df285,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7134.57,7144.85,0.00144,2023-04-30,2023-05-04,4,False,clean,clean
DUP-00930,0f177b26-f015-4a0b-a2fc-4467bc805680,6ecbd957-5d74-4bd4-9c9b-51b3c33aad4a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9222.03,9223.19,0.000126,2023-04-30,2023-05-03,3,False,clean,clean
DUP-00931,839b16e3-23cb-4162-b18d-a53849bb533a,b9a87be0-4b58-431d-8ab0-578d5506cb4d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6189.94,6205.73,0.002548,2023-04-30,2023-05-02,2,False,clean,clean
DUP-00932,7f208c65-790a-4bae-91a3-23e0fe37a9f7,9cf64528-330a-487d-982f-ad68a54f276b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8314.14,8310.48,0.00044,2023-04-30,2023-05-01,1,False,clean,clean
DUP-00933,9bcabbb8-c92f-4b48-8bcb-4de9707373e4,9182924b-c4b7-4b0b-8d6a-36eb075d4acb,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5468.35,5513.49,0.008221,2023-05-01,2023-05-03,2,False,clean,clean
DUP-00934,b2b7eb65-a5b8-44a2-adb6-b9dc043d3353,81a49eac-6c38-4806-b81a-0085e2b4765d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6072.32,6096.71,0.004009,2023-05-01,2023-05-03,2,False,clean,clean
DUP-00935,671e0629-27f8-4c22-909b-c9c231932e50,ca30c63d-7803-4ff6-bf9b-2138232d29b0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8496.98,8486.13,0.001278,2023-05-02,2023-05-03,1,False,clean,clean
DUP-00936,671e0629-27f8-4c22-909b-c9c231932e50,2f186b0f-d72c-413a-8742-cba7f8661e15,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8496.98,8558.48,0.007212,2023-05-02,2023-05-05,3,False,clean,clean
DUP-00937,f6d551ef-49e7-4d54-977b-addd9caf1ce4,411cc074-c56a-44da-80fd-49810da2c88f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5942.36,5950.91,0.001438,2023-05-02,2023-05-08,6,False,clean,clean
DUP-00938,ca30c63d-7803-4ff6-bf9b-2138232d29b0,2f186b0f-d72c-413a-8742-cba7f8661e15,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8486.13,8558.48,0.008489,2023-05-03,2023-05-05,2,False,clean,clean
DUP-00939,6bf31410-c4c1-4363-b58c-78dcf64c463d,db150b4e-4f56-4855-9996-373867d4e435,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6551.35,6495.25,0.0086,2023-05-03,2023-05-05,2,False,clean,clean
DUP-00940,6bf31410-c4c1-4363-b58c-78dcf64c463d,e3d06df8-4499-4290-b1a2-6fc3d7f4612b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6551.35,6495.49,0.008563,2023-05-03,2023-05-08,5,False,clean,clean
DUP-00941,31efe39f-b028-454a-b979-33ba94ef935a,40301abe-64f7-4088-bdeb-2e65ac65062e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,12070.69,12107.59,0.003052,2023-05-04,2023-05-05,1,False,clean,clean
DUP-00942,cf748d16-c53b-4d55-add0-a1106d54a9eb,1f7fba8c-8dc3-4150-8ad9-1d95eab8372b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7499.74,7450.04,0.006649,2023-05-05,2023-05-12,7,False,clean,clean
DUP-00943,2f186b0f-d72c-413a-8742-cba7f8661e15,6d9367be-6f12-49e5-8f58-c5fdc63aeee3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8558.48,8626.19,0.00788,2023-05-05,2023-05-12,7,False,clean,soft_anomaly
DUP-00944,db150b4e-4f56-4855-9996-373867d4e435,e3d06df8-4499-4290-b1a2-6fc3d7f4612b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6495.25,6495.49,3.7e-05,2023-05-05,2023-05-08,3,False,clean,clean
DUP-00945,19a269da-b00b-4a3d-97fc-6e40efd94248,1d9e835d-7ab0-4bf3-b8f4-639a58c5a4a7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9069.45,9000.0,0.007687,2023-05-09,2023-05-16,7,False,clean,soft_anomaly
DUP-00946,21e8c4df-efbe-4cae-9d7e-29469f97e757,3c24be62-c8bf-4bc5-b6ca-b4f2f6937fc3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6408.0,6424.13,0.002514,2023-05-09,2023-05-15,6,False,clean,clean
DUP-00947,f39f3c9f-ec91-481e-a86b-29771f33d1f6,cbe6a58b-3113-421d-a120-74df438e0c54,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5757.08,5807.88,0.008785,2023-05-10,2023-05-15,5,False,clean,clean
DUP-00948,f8eb90cc-73ec-4d0a-9c2d-b4b38f096454,06f561ca-d9e4-492c-a2c5-1978c1ad3b10,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8223.62,8218.69,0.0006,2023-05-10,2023-05-16,6,False,clean,clean
DUP-00949,58a5d963-f108-43f9-bd18-57c577fe937a,926bc349-d712-4bf8-9bf4-a529979ef608,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10826.55,10810.29,0.001503,2023-05-11,2023-05-14,3,False,clean,clean
DUP-00950,58a5d963-f108-43f9-bd18-57c577fe937a,3a5a6be6-d361-4659-b8d5-fc46e0096a07,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10826.55,10791.48,0.003245,2023-05-11,2023-05-18,7,False,clean,clean
DUP-00951,926bc349-d712-4bf8-9bf4-a529979ef608,3a5a6be6-d361-4659-b8d5-fc46e0096a07,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10810.29,10791.48,0.001742,2023-05-14,2023-05-18,4,False,clean,clean
DUP-00952,1d9e835d-7ab0-4bf3-b8f4-639a58c5a4a7,22b3b8e3-f7d0-425f-9f7a-f80c7becfac9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9000.0,9000.0,0.0,2023-05-16,2023-05-20,4,False,soft_anomaly,soft_anomaly
DUP-00953,3315c2d0-4971-47fa-94fe-4ccf51dc6f66,8dc6ccba-f7b8-4cab-9c3a-39c5df833ebf,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6601.72,6536.71,0.009896,2023-05-18,2023-05-22,4,True,clean,duplicate
DUP-00954,3315c2d0-4971-47fa-94fe-4ccf51dc6f66,f98d9c57-c2b6-406f-950c-f31f5020146d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6601.72,6536.72,0.009895,2023-05-18,2023-05-24,6,True,clean,duplicate
DUP-00955,2d5417b0-6841-4786-8385-2ded84091508,63620356-a474-45cd-b517-abe9e567c99d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4039.07,4075.56,0.008994,2023-05-18,2023-05-24,6,False,soft_anomaly,clean
DUP-00956,753016f8-1584-43a9-989b-19e7d94a2777,5421d00c-0620-4ae4-ba5e-583aadd242a7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5268.18,5307.91,0.007513,2023-05-19,2023-05-24,5,False,clean,clean
DUP-00957,363537a2-98d9-4148-9758-0e4b58f0211f,f0a25f55-5515-45e5-8d84-7c4ed8823505,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9915.73,9940.69,0.002514,2023-05-19,2023-05-21,2,False,clean,clean
DUP-00958,363537a2-98d9-4148-9758-0e4b58f0211f,4a26c8ca-7534-419d-805e-781d3d9b5301,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9915.73,10006.35,0.009097,2023-05-19,2023-05-26,7,False,clean,clean
DUP-00959,35ac7be0-b206-4ed2-92a2-b5879491e2e6,478bc130-a97d-4d2d-be1f-bb48afa3533b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8594.13,8665.88,0.008314,2023-05-20,2023-05-27,7,False,clean,clean
DUP-00960,5443ab87-9847-4f21-b434-a78b638c886c,8dc6ccba-f7b8-4cab-9c3a-39c5df833ebf,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6508.84,6536.71,0.004273,2023-05-20,2023-05-22,2,True,clean,duplicate
DUP-00961,5443ab87-9847-4f21-b434-a78b638c886c,f98d9c57-c2b6-406f-950c-f31f5020146d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6508.84,6536.72,0.004274,2023-05-20,2023-05-24,4,True,clean,duplicate
DUP-00962,2f435612-9599-4d92-a563-f1d4255259bc,56d7ba5a-21fc-48cd-91e2-ff026cc55c21,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10925.05,10969.1,0.004024,2023-05-20,2023-05-22,2,False,clean,clean
DUP-00963,f0a25f55-5515-45e5-8d84-7c4ed8823505,4a26c8ca-7534-419d-805e-781d3d9b5301,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9940.69,10006.35,0.006583,2023-05-21,2023-05-26,5,False,clean,clean
DUP-00964,f0a25f55-5515-45e5-8d84-7c4ed8823505,4514a991-fc42-413d-b381-f82397bf352d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9940.69,9975.72,0.003518,2023-05-21,2023-05-27,6,False,clean,clean
DUP-00965,8c56ce09-56b6-47b9-b637-eb833f59136d,5421d00c-0620-4ae4-ba5e-583aadd242a7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5339.72,5307.91,0.005975,2023-05-22,2023-05-24,2,False,clean,clean
DUP-00966,8dc6ccba-f7b8-4cab-9c3a-39c5df833ebf,f98d9c57-c2b6-406f-950c-f31f5020146d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6536.71,6536.72,2e-06,2023-05-22,2023-05-24,2,True,duplicate,duplicate
DUP-00967,3e2f0a43-882b-49e9-9c97-3e990486acc1,e565755b-b390-4d4b-8735-722666966d1f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,22318.29,22188.72,0.005822,2023-05-23,2023-05-29,6,False,clean,clean
DUP-00968,63620356-a474-45cd-b517-abe9e567c99d,ce500971-a7d3-4994-9df1-6ab319226672,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4075.56,4038.93,0.009028,2023-05-24,2023-05-31,7,False,clean,clean
DUP-00969,f98d9c57-c2b6-406f-950c-f31f5020146d,dc26f4a9-14aa-4fe9-87c3-8807f1952f09,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6536.72,6503.97,0.005023,2023-05-24,2023-05-31,7,True,duplicate,clean
DUP-00970,4f84dab3-fe49-4ca2-affc-36978771fc27,e565755b-b390-4d4b-8735-722666966d1f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,22057.77,22188.72,0.005919,2023-05-25,2023-05-29,4,False,clean,clean
DUP-00971,f3198f7a-8304-4a96-8fb2-2133e542b2b7,5cd0b59f-d01b-4188-9c62-456897b227ea,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4136.31,4124.64,0.002825,2023-05-25,2023-05-30,5,False,clean,clean
DUP-00972,a65720af-1227-49e2-8bd8-d2e09ae181e9,9c338ed5-922e-4a55-bd14-aa6609234f1d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5775.95,5746.71,0.005075,2023-05-26,2023-05-31,5,False,clean,clean
DUP-00973,4a26c8ca-7534-419d-805e-781d3d9b5301,4514a991-fc42-413d-b381-f82397bf352d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10006.35,9975.72,0.003066,2023-05-26,2023-05-27,1,False,clean,clean
DUP-00974,08ac0039-5027-49cb-8a87-ba510de70d35,478bc130-a97d-4d2d-be1f-bb48afa3533b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8681.65,8665.88,0.001818,2023-05-27,2023-05-27,0,False,soft_anomaly,clean
DUP-00975,08ac0039-5027-49cb-8a87-ba510de70d35,b13798e1-d247-4fc1-b09f-277f100f6a2c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8681.65,8717.08,0.004073,2023-05-27,2023-05-31,4,False,soft_anomaly,clean
DUP-00976,478bc130-a97d-4d2d-be1f-bb48afa3533b,b13798e1-d247-4fc1-b09f-277f100f6a2c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8665.88,8717.08,0.005891,2023-05-27,2023-05-31,4,False,clean,clean
DUP-00977,c091d233-abe8-4d71-88ff-a06a7b01fa3b,9fe52e9f-e930-4ad7-92d1-da89244247a9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5565.21,5573.79,0.001541,2023-05-28,2023-05-31,3,False,clean,clean
DUP-00978,e565755b-b390-4d4b-8735-722666966d1f,c6069984-6bb1-4af6-8acb-12c84fa012f9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,22188.72,22188.27,2e-05,2023-05-29,2023-06-03,5,False,clean,clean
DUP-00979,44ec9e11-ea83-4419-bdc9-86e97c6c2575,19e6301a-f978-4f7a-8c48-59ea7295bf2d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,20694.75,20618.44,0.003694,2023-05-29,2023-06-03,5,False,clean,clean
DUP-00980,71982615-769a-4b10-b6d9-1da61d1f29be,c141dd67-2435-413c-b1e6-38982479417f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3151.63,3158.62,0.002215,2023-05-30,2023-06-06,7,False,clean,clean
DUP-00981,1bc0a328-3fe6-4b9e-8c8b-04d5ff28fb7a,a82da292-9077-48bd-aec0-9fce648eac6c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10416.13,10399.21,0.001626,2023-05-31,2023-06-01,1,False,soft_anomaly,clean
DUP-00982,aecbf38b-70f9-4609-a1b9-697d7347f0ef,c295ba3a-d210-4941-95d1-f67778091e4e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,23171.18,23181.49,0.000445,2023-05-31,2023-06-02,2,False,clean,clean
DUP-00983,dabd0e92-b1d5-4925-a292-8c49051a2bf0,fef9edff-6896-4682-a14d-c3d48cce8996,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4637.3,4612.84,0.005289,2023-05-31,2023-06-03,3,False,clean,clean
DUP-00984,40e2ad4c-a11a-4d77-89e8-e6316ca40d14,f2a2cc05-5a1d-446a-8370-220d0b443d9f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5931.59,5910.83,0.003506,2023-06-01,2023-06-04,3,False,clean,clean
DUP-00985,df964bb5-7809-451b-bcba-60371e05a630,c77bdc21-9847-4650-9969-6f33bed8adb8,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9078.0,9080.54,0.00028,2023-06-01,2023-06-04,3,False,clean,clean
DUP-00986,a5245dc5-b90a-4772-8e47-e12669e0f786,e0a4d604-c925-43d8-b8ba-345051512abc,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10856.29,10758.02,0.009093,2023-06-02,2023-06-05,3,False,clean,clean
DUP-00987,0af00a28-acbc-4fd7-8396-26dabc99432e,0e5fcc7f-99b6-4fb1-8165-c7fdda1fb332,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,12810.91,12716.82,0.007372,2023-06-06,2023-06-12,6,False,clean,clean
DUP-00988,dd464fb3-35d6-4dd8-af27-c02276c1524b,2dd9cc2b-e75f-41f0-be2a-604af237d730,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6371.76,6308.78,0.009933,2023-06-07,2023-06-07,0,False,clean,clean
DUP-00989,dd464fb3-35d6-4dd8-af27-c02276c1524b,13fd0bd5-f638-484e-9cfb-f0be4f2efc8b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6371.76,6324.66,0.007419,2023-06-07,2023-06-13,6,False,clean,clean
DUP-00990,2dd9cc2b-e75f-41f0-be2a-604af237d730,13fd0bd5-f638-484e-9cfb-f0be4f2efc8b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6308.78,6324.66,0.002514,2023-06-07,2023-06-13,6,False,clean,clean
DUP-00991,1ab9091f-fb6f-4d1a-a962-4b18768ae958,11e642a7-a4f8-4d54-ab7b-1bb936ee8224,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5074.08,5087.53,0.002647,2023-06-08,2023-06-14,6,False,clean,clean
DUP-00992,ee74bc22-d1e2-4ddb-8289-71f0f13f02e6,1d3cbe13-34bb-435d-88b5-e8a08dd7e166,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7370.1,7325.05,0.006131,2023-06-13,2023-06-14,1,False,clean,clean
DUP-00993,6aa9fb92-d34d-4897-aceb-0ca47686f54d,899d0f72-9193-42a2-bbb5-2cb2ef341ffa,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6630.42,6678.19,0.007179,2023-06-13,2023-06-16,3,False,clean,clean
DUP-00994,13fd0bd5-f638-484e-9cfb-f0be4f2efc8b,4a39e5a1-b865-4d3d-9727-0b8227e27582,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6324.66,6331.23,0.001038,2023-06-13,2023-06-19,6,False,clean,clean
DUP-00995,95c36bd1-4048-4a64-b30d-21eb503aca04,a9f00ef4-89d3-477f-b30c-f261bce1f8be,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8791.54,8779.9,0.001325,2023-06-13,2023-06-20,7,False,clean,clean
DUP-00996,a66f757c-e0b9-42a7-8201-eb5c37389b5a,65315ec3-2312-4980-8fff-4e559a859816,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5945.94,5989.88,0.007363,2023-06-17,2023-06-22,5,False,clean,clean
DUP-00997,a9f00ef4-89d3-477f-b30c-f261bce1f8be,6a612a22-4e35-4c3d-8d9f-4acb928e63c2,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8779.9,8761.53,0.002094,2023-06-20,2023-06-24,4,False,clean,clean
DUP-00998,03f0036e-ef2a-4fb5-9c95-c42b2c743e84,e0ce064c-6175-4f37-8476-21bb93c7b826,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4949.45,4939.54,0.002004,2023-06-22,2023-06-28,6,False,clean,clean
